Date,RF
1/16/2015 5:00,0.491867388
1/16/2015 6:00,0.14400409
1/16/2015 7:00,0.163954209
1/16/2015 8:00,0.255463019
1/16/2015 9:00,0.207783265
1/16/2015 10:00,0.199083416
1/16/2015 11:00,0.590918855
1/16/2015 12:00,0.268066217
1/16/2015 13:00,0.941023228
1/16/2015 14:00,0.190013788
1/16/2015 15:00,0.992826387
1/16/2015 16:00,0.162758617
1/16/2015 17:00,0.158159145
1/16/2015 18:00,0.14612952
1/16/2015 19:00,0.131813644
1/16/2015 20:00,0.157799769
1/16/2015 21:00,0.19393352
1/16/2015 22:00,0.668058469
1/16/2015 23:00,0.24861587
1/17/2015 0:00,0.366571611
1/17/2015 1:00,0.220179678
1/17/2015 2:00,0.513999424
1/17/2015 3:00,0.182229405
1/17/2015 4:00,0.792841952
1/17/2015 5:00,0.101452272
1/17/2015 6:00,0.232778564
1/17/2015 7:00,0.052096176
1/17/2015 8:00,0.037865344
1/17/2015 9:00,0.215356486
1/17/2015 10:00,0.94965047
1/17/2015 11:00,0.956235201
1/17/2015 12:00,0.732916551
1/17/2015 13:00,0.294246172
1/17/2015 14:00,0.216980867
1/17/2015 15:00,0.890696691
1/17/2015 16:00,0.450112461
1/17/2015 17:00,0.435531362
1/17/2015 18:00,0.158264222
1/17/2015 19:00,0.268241183
1/17/2015 20:00,0.270415501
1/17/2015 21:00,0.290362413
1/17/2015 22:00,0.38216554
1/17/2015 23:00,0.518587057
1/18/2015 0:00,0.443913795
1/18/2015 1:00,0.189725169
1/18/2015 2:00,0.602799462
1/18/2015 3:00,0.537269615
1/18/2015 4:00,0.203761819
1/18/2015 5:00,0.248625183
1/18/2015 6:00,0.078460169
1/18/2015 7:00,0.162035474
1/18/2015 8:00,0.125610856
1/18/2015 9:00,0.27361062
1/18/2015 10:00,0.673953811
1/18/2015 11:00,0.264893067
1/18/2015 12:00,0.687887145
1/18/2015 13:00,0.971536291
1/18/2015 14:00,0.904460468
1/18/2015 15:00,0.464218989
1/18/2015 16:00,0.453735667
1/18/2015 17:00,0.573577404
1/18/2015 18:00,0.172283794
1/18/2015 19:00,0.170151833
1/18/2015 20:00,0.217562393
1/18/2015 21:00,0.280139288
1/18/2015 22:00,0.590150358
1/18/2015 23:00,0.425697961
1/19/2015 0:00,0.001159961
1/19/2015 1:00,0.346018308
1/19/2015 2:00,0.010981291
1/19/2015 3:00,0.132828666
1/19/2015 4:00,0.079948918
1/19/2015 5:00,0.345798598
1/19/2015 6:00,0.170647748
1/19/2015 7:00,0.117220469
1/19/2015 8:00,0.011674091
1/19/2015 9:00,0.173104834
1/19/2015 10:00,0.838487223
1/19/2015 11:00,0.752447277
1/19/2015 12:00,0.515702065
1/19/2015 13:00,0.75701861
1/19/2015 14:00,0.578186758
1/19/2015 15:00,0.948345355
1/19/2015 16:00,0.141779535
1/19/2015 17:00,0.195169222
1/19/2015 18:00,0.490666657
1/19/2015 19:00,0.215636039
